schema_version	audit_id	candidate_id	phase18_context	route_id	qtl_source_id	cohort	modality	cell_type	biosample_type	tissue_category	context_match	eligible	release_component	variant_class	source_file	source_bytes	source_sha256	target_rows	source_significant_rows	explicit_is_hmt_false_rows	min_qtl_p	min_qtl_fdr	max_pip	credible_set_rows	target_ids	event_ids	evidence_state
phase19_opc_rps15_public_recovery_v1	GS044__NG00184v1__MSBB__eQTL__Frontal_cortex_Brodmann_Area_36__NGFGXQTL0010__hmt_significant__snp	GS044	Inhibitory_neurons	GS044__NG00184v1__MSBB__eQTL__Frontal_cortex_Brodmann_Area_36__NGFGXQTL0010	NG00184.v1	MSBB	eQTL	Frontal cortex Brodmann Area 36	Primary tissue	Brain	bulk_brain_fallback	TRUE	hmt_significant	snp	data/reference/phase19_genetic_support/endophenotype_gwas_qtl_extension/qtl_regional/NG00184/ADSP_FunGen_xQTL/v1/MSBB/eQTL/hmt_significant/bed3plus17_qtl/hg38/FunGenADv1.MSBB.eQTL.FC_BA_36.NGFGXQTL0010_v1_19_snp_hmt.20260330.bed.gz	1440325	6cc8195173545e62a79e62967dcd53781afd97e0607439136373a666fdba4c41	1	1	0	2.41403199585e-07	0.00209909198217	NA	0	ENSG00000115268	none	source_significant
phase19_opc_rps15_public_recovery_v1	GS045__NG00184v1__MSBB__eQTL__Frontal_cortex_Brodmann_Area_36__NGFGXQTL0010__hmt_significant__snp	GS045	OPCs	GS045__NG00184v1__MSBB__eQTL__Frontal_cortex_Brodmann_Area_36__NGFGXQTL0010	NG00184.v1	MSBB	eQTL	Frontal cortex Brodmann Area 36	Primary tissue	Brain	bulk_brain_fallback	TRUE	hmt_significant	snp	data/reference/phase19_genetic_support/endophenotype_gwas_qtl_extension/qtl_regional/NG00184/ADSP_FunGen_xQTL/v1/MSBB/eQTL/hmt_significant/bed3plus17_qtl/hg38/FunGenADv1.MSBB.eQTL.FC_BA_36.NGFGXQTL0010_v1_19_snp_hmt.20260330.bed.gz	1440325	6cc8195173545e62a79e62967dcd53781afd97e0607439136373a666fdba4c41	1	1	0	2.41403199585e-07	0.00209909198217	NA	0	ENSG00000115268	none	source_significant
phase19_opc_rps15_public_recovery_v1	GS044__NG00184v1__MSBB__eQTL__Frontal_cortex_Brodmann_Area_44__NGFGXQTL0011__hmt_significant__indel	GS044	Inhibitory_neurons	GS044__NG00184v1__MSBB__eQTL__Frontal_cortex_Brodmann_Area_44__NGFGXQTL0011	NG00184.v1	MSBB	eQTL	Frontal cortex Brodmann Area 44	Primary tissue	Brain	bulk_brain_fallback	TRUE	hmt_significant	indel	data/reference/phase19_genetic_support/endophenotype_gwas_qtl_extension/qtl_regional/NG00184/ADSP_FunGen_xQTL/v1/MSBB/eQTL/hmt_significant/bed3plus17_qtl/hg38/FunGenADv1.MSBB.eQTL.FC_BA_44.NGFGXQTL0011_v1_19_indel_hmt.20260330.bed.gz	194448	58711108adcd06ee22e19dd1071e37da00e8dab2ebd39c006a71527d3fc0b254	0	0	0	NA	NA	NA	0	none	none	no_target_rows_in_released_component
phase19_opc_rps15_public_recovery_v1	GS045__NG00184v1__MSBB__eQTL__Frontal_cortex_Brodmann_Area_44__NGFGXQTL0011__hmt_significant__indel	GS045	OPCs	GS045__NG00184v1__MSBB__eQTL__Frontal_cortex_Brodmann_Area_44__NGFGXQTL0011	NG00184.v1	MSBB	eQTL	Frontal cortex Brodmann Area 44	Primary tissue	Brain	bulk_brain_fallback	TRUE	hmt_significant	indel	data/reference/phase19_genetic_support/endophenotype_gwas_qtl_extension/qtl_regional/NG00184/ADSP_FunGen_xQTL/v1/MSBB/eQTL/hmt_significant/bed3plus17_qtl/hg38/FunGenADv1.MSBB.eQTL.FC_BA_44.NGFGXQTL0011_v1_19_indel_hmt.20260330.bed.gz	194448	58711108adcd06ee22e19dd1071e37da00e8dab2ebd39c006a71527d3fc0b254	0	0	0	NA	NA	NA	0	none	none	no_target_rows_in_released_component
phase19_opc_rps15_public_recovery_v1	GS044__NG00184v1__MSBB__eQTL__Frontal_cortex_Brodmann_Area_44__NGFGXQTL0011__hmt_significant__snp	GS044	Inhibitory_neurons	GS044__NG00184v1__MSBB__eQTL__Frontal_cortex_Brodmann_Area_44__NGFGXQTL0011	NG00184.v1	MSBB	eQTL	Frontal cortex Brodmann Area 44	Primary tissue	Brain	bulk_brain_fallback	TRUE	hmt_significant	snp	data/reference/phase19_genetic_support/endophenotype_gwas_qtl_extension/qtl_regional/NG00184/ADSP_FunGen_xQTL/v1/MSBB/eQTL/hmt_significant/bed3plus17_qtl/hg38/FunGenADv1.MSBB.eQTL.FC_BA_44.NGFGXQTL0011_v1_19_snp_hmt.20260330.bed.gz	1825402	43463e0b8bba351fbdaa26a0dd34472b9e6329be4552b6c52797a18284879f3a	0	0	0	NA	NA	NA	0	none	none	no_target_rows_in_released_component
phase19_opc_rps15_public_recovery_v1	GS045__NG00184v1__MSBB__eQTL__Frontal_cortex_Brodmann_Area_44__NGFGXQTL0011__hmt_significant__snp	GS045	OPCs	GS045__NG00184v1__MSBB__eQTL__Frontal_cortex_Brodmann_Area_44__NGFGXQTL0011	NG00184.v1	MSBB	eQTL	Frontal cortex Brodmann Area 44	Primary tissue	Brain	bulk_brain_fallback	TRUE	hmt_significant	snp	data/reference/phase19_genetic_support/endophenotype_gwas_qtl_extension/qtl_regional/NG00184/ADSP_FunGen_xQTL/v1/MSBB/eQTL/hmt_significant/bed3plus17_qtl/hg38/FunGenADv1.MSBB.eQTL.FC_BA_44.NGFGXQTL0011_v1_19_snp_hmt.20260330.bed.gz	1825402	43463e0b8bba351fbdaa26a0dd34472b9e6329be4552b6c52797a18284879f3a	0	0	0	NA	NA	NA	0	none	none	no_target_rows_in_released_component
phase19_opc_rps15_public_recovery_v1	GS044__NG00184v1__MSBB__eQTL__Frontal_cortex_Brodmann_Area_10__NGFGXQTL0008__single_context_finemapping_all__indel	GS044	Inhibitory_neurons	GS044__NG00184v1__MSBB__eQTL__Frontal_cortex_Brodmann_Area_10__NGFGXQTL0008	NG00184.v1	MSBB	eQTL	Frontal cortex Brodmann Area 10	Primary tissue	Brain	bulk_brain_fallback	TRUE	single_context_finemapping_all	indel	data/reference/phase19_genetic_support/endophenotype_gwas_qtl_extension/qtl_regional/NG00184/ADSP_FunGen_xQTL/v1/MSBB/eQTL/single_context_finemapping_all/bed3plus17_qtl/hg38/FunGenADv1.MSBB.eQTL.FC_BA_10.NGFGXQTL0008_v1_19_indel_scfmAll.20260330.bed.gz	135427	fab8776f32de68f73e3d4b2aa02dd5f99871714cb907bd21fc7e11a2d6ea7b90	0	0	0	NA	NA	NA	0	none	none	no_target_rows_in_released_component
phase19_opc_rps15_public_recovery_v1	GS045__NG00184v1__MSBB__eQTL__Frontal_cortex_Brodmann_Area_10__NGFGXQTL0008__single_context_finemapping_all__indel	GS045	OPCs	GS045__NG00184v1__MSBB__eQTL__Frontal_cortex_Brodmann_Area_10__NGFGXQTL0008	NG00184.v1	MSBB	eQTL	Frontal cortex Brodmann Area 10	Primary tissue	Brain	bulk_brain_fallback	TRUE	single_context_finemapping_all	indel	data/reference/phase19_genetic_support/endophenotype_gwas_qtl_extension/qtl_regional/NG00184/ADSP_FunGen_xQTL/v1/MSBB/eQTL/single_context_finemapping_all/bed3plus17_qtl/hg38/FunGenADv1.MSBB.eQTL.FC_BA_10.NGFGXQTL0008_v1_19_indel_scfmAll.20260330.bed.gz	135427	fab8776f32de68f73e3d4b2aa02dd5f99871714cb907bd21fc7e11a2d6ea7b90	0	0	0	NA	NA	NA	0	none	none	no_target_rows_in_released_component
phase19_opc_rps15_public_recovery_v1	GS044__NG00184v1__MSBB__eQTL__Frontal_cortex_Brodmann_Area_10__NGFGXQTL0008__single_context_finemapping_all__snp	GS044	Inhibitory_neurons	GS044__NG00184v1__MSBB__eQTL__Frontal_cortex_Brodmann_Area_10__NGFGXQTL0008	NG00184.v1	MSBB	eQTL	Frontal cortex Brodmann Area 10	Primary tissue	Brain	bulk_brain_fallback	TRUE	single_context_finemapping_all	snp	data/reference/phase19_genetic_support/endophenotype_gwas_qtl_extension/qtl_regional/NG00184/ADSP_FunGen_xQTL/v1/MSBB/eQTL/single_context_finemapping_all/bed3plus17_qtl/hg38/FunGenADv1.MSBB.eQTL.FC_BA_10.NGFGXQTL0008_v1_19_snp_scfmAll.20260330.bed.gz	1315766	5b2981e91169835d4e4c6de2b85ce5b621b6e7ef3f390d964b964622bc7ad716	10	0	10	5.21006014376e-05	0.41597112595	0.058335239204	0	ENSG00000115268	BM_10_MSBB_eQTL_ENSG00000115268	measured_no_source_significant_signal
phase19_opc_rps15_public_recovery_v1	GS045__NG00184v1__MSBB__eQTL__Frontal_cortex_Brodmann_Area_10__NGFGXQTL0008__single_context_finemapping_all__snp	GS045	OPCs	GS045__NG00184v1__MSBB__eQTL__Frontal_cortex_Brodmann_Area_10__NGFGXQTL0008	NG00184.v1	MSBB	eQTL	Frontal cortex Brodmann Area 10	Primary tissue	Brain	bulk_brain_fallback	TRUE	single_context_finemapping_all	snp	data/reference/phase19_genetic_support/endophenotype_gwas_qtl_extension/qtl_regional/NG00184/ADSP_FunGen_xQTL/v1/MSBB/eQTL/single_context_finemapping_all/bed3plus17_qtl/hg38/FunGenADv1.MSBB.eQTL.FC_BA_10.NGFGXQTL0008_v1_19_snp_scfmAll.20260330.bed.gz	1315766	5b2981e91169835d4e4c6de2b85ce5b621b6e7ef3f390d964b964622bc7ad716	10	0	10	5.21006014376e-05	0.41597112595	0.058335239204	0	ENSG00000115268	BM_10_MSBB_eQTL_ENSG00000115268	measured_no_source_significant_signal
phase19_opc_rps15_public_recovery_v1	GS044__NG00184v1__MSBB__eQTL__Frontal_cortex_Brodmann_Area_22__NGFGXQTL0009__single_context_finemapping_all__indel	GS044	Inhibitory_neurons	GS044__NG00184v1__MSBB__eQTL__Frontal_cortex_Brodmann_Area_22__NGFGXQTL0009	NG00184.v1	MSBB	eQTL	Frontal cortex Brodmann Area 22	Primary tissue	Brain	bulk_brain_fallback	TRUE	single_context_finemapping_all	indel	data/reference/phase19_genetic_support/endophenotype_gwas_qtl_extension/qtl_regional/NG00184/ADSP_FunGen_xQTL/v1/MSBB/eQTL/single_context_finemapping_all/bed3plus17_qtl/hg38/FunGenADv1.MSBB.eQTL.FC_BA_22.NGFGXQTL0009_v1_19_indel_scfmAll.20260330.bed.gz	146215	fd45eda904960bd289074f23547a5f56e43f8075db05a1f008b6c35630c949bd	1	0	1	8.09263541416e-05	0.259844407354	0.0602411887164	0	ENSG00000115268	BM_22_MSBB_eQTL_ENSG00000115268	measured_no_source_significant_signal
phase19_opc_rps15_public_recovery_v1	GS045__NG00184v1__MSBB__eQTL__Frontal_cortex_Brodmann_Area_22__NGFGXQTL0009__single_context_finemapping_all__indel	GS045	OPCs	GS045__NG00184v1__MSBB__eQTL__Frontal_cortex_Brodmann_Area_22__NGFGXQTL0009	NG00184.v1	MSBB	eQTL	Frontal cortex Brodmann Area 22	Primary tissue	Brain	bulk_brain_fallback	TRUE	single_context_finemapping_all	indel	data/reference/phase19_genetic_support/endophenotype_gwas_qtl_extension/qtl_regional/NG00184/ADSP_FunGen_xQTL/v1/MSBB/eQTL/single_context_finemapping_all/bed3plus17_qtl/hg38/FunGenADv1.MSBB.eQTL.FC_BA_22.NGFGXQTL0009_v1_19_indel_scfmAll.20260330.bed.gz	146215	fd45eda904960bd289074f23547a5f56e43f8075db05a1f008b6c35630c949bd	1	0	1	8.09263541416e-05	0.259844407354	0.0602411887164	0	ENSG00000115268	BM_22_MSBB_eQTL_ENSG00000115268	measured_no_source_significant_signal
phase19_opc_rps15_public_recovery_v1	GS044__NG00184v1__MSBB__eQTL__Frontal_cortex_Brodmann_Area_22__NGFGXQTL0009__single_context_finemapping_all__snp	GS044	Inhibitory_neurons	GS044__NG00184v1__MSBB__eQTL__Frontal_cortex_Brodmann_Area_22__NGFGXQTL0009	NG00184.v1	MSBB	eQTL	Frontal cortex Brodmann Area 22	Primary tissue	Brain	bulk_brain_fallback	TRUE	single_context_finemapping_all	snp	data/reference/phase19_genetic_support/endophenotype_gwas_qtl_extension/qtl_regional/NG00184/ADSP_FunGen_xQTL/v1/MSBB/eQTL/single_context_finemapping_all/bed3plus17_qtl/hg38/FunGenADv1.MSBB.eQTL.FC_BA_22.NGFGXQTL0009_v1_19_snp_scfmAll.20260330.bed.gz	1405503	461eee0ca13640612f8d1d4a21e76bb23b68e29f4b3b201ea66d5bcdb4bc907e	2	0	2	2.94226182355e-05	0.125963132436	0.0831623822447	0	ENSG00000115268	BM_22_MSBB_eQTL_ENSG00000115268	measured_no_source_significant_signal
phase19_opc_rps15_public_recovery_v1	GS045__NG00184v1__MSBB__eQTL__Frontal_cortex_Brodmann_Area_22__NGFGXQTL0009__single_context_finemapping_all__snp	GS045	OPCs	GS045__NG00184v1__MSBB__eQTL__Frontal_cortex_Brodmann_Area_22__NGFGXQTL0009	NG00184.v1	MSBB	eQTL	Frontal cortex Brodmann Area 22	Primary tissue	Brain	bulk_brain_fallback	TRUE	single_context_finemapping_all	snp	data/reference/phase19_genetic_support/endophenotype_gwas_qtl_extension/qtl_regional/NG00184/ADSP_FunGen_xQTL/v1/MSBB/eQTL/single_context_finemapping_all/bed3plus17_qtl/hg38/FunGenADv1.MSBB.eQTL.FC_BA_22.NGFGXQTL0009_v1_19_snp_scfmAll.20260330.bed.gz	1405503	461eee0ca13640612f8d1d4a21e76bb23b68e29f4b3b201ea66d5bcdb4bc907e	2	0	2	2.94226182355e-05	0.125963132436	0.0831623822447	0	ENSG00000115268	BM_22_MSBB_eQTL_ENSG00000115268	measured_no_source_significant_signal
phase19_opc_rps15_public_recovery_v1	GS044__NG00184v1__MSBB__eQTL__Frontal_cortex_Brodmann_Area_36__NGFGXQTL0010__single_context_finemapping_all__indel	GS044	Inhibitory_neurons	GS044__NG00184v1__MSBB__eQTL__Frontal_cortex_Brodmann_Area_36__NGFGXQTL0010	NG00184.v1	MSBB	eQTL	Frontal cortex Brodmann Area 36	Primary tissue	Brain	bulk_brain_fallback	TRUE	single_context_finemapping_all	indel	data/reference/phase19_genetic_support/endophenotype_gwas_qtl_extension/qtl_regional/NG00184/ADSP_FunGen_xQTL/v1/MSBB/eQTL/single_context_finemapping_all/bed3plus17_qtl/hg38/FunGenADv1.MSBB.eQTL.FC_BA_36.NGFGXQTL0010_v1_19_indel_scfmAll.20260330.bed.gz	143591	79c160ea63635e0f00a2dcbb57f59d9ae852be80004c411f68ab8aceba565c0c	3	0	3	5.22461121342e-07	0.00209909198217	0.141660095658	2	ENSG00000115268	BM_36_MSBB_eQTL_ENSG00000115268	measured_no_source_significant_signal
phase19_opc_rps15_public_recovery_v1	GS045__NG00184v1__MSBB__eQTL__Frontal_cortex_Brodmann_Area_36__NGFGXQTL0010__single_context_finemapping_all__indel	GS045	OPCs	GS045__NG00184v1__MSBB__eQTL__Frontal_cortex_Brodmann_Area_36__NGFGXQTL0010	NG00184.v1	MSBB	eQTL	Frontal cortex Brodmann Area 36	Primary tissue	Brain	bulk_brain_fallback	TRUE	single_context_finemapping_all	indel	data/reference/phase19_genetic_support/endophenotype_gwas_qtl_extension/qtl_regional/NG00184/ADSP_FunGen_xQTL/v1/MSBB/eQTL/single_context_finemapping_all/bed3plus17_qtl/hg38/FunGenADv1.MSBB.eQTL.FC_BA_36.NGFGXQTL0010_v1_19_indel_scfmAll.20260330.bed.gz	143591	79c160ea63635e0f00a2dcbb57f59d9ae852be80004c411f68ab8aceba565c0c	3	0	3	5.22461121342e-07	0.00209909198217	0.141660095658	2	ENSG00000115268	BM_36_MSBB_eQTL_ENSG00000115268	measured_no_source_significant_signal
phase19_opc_rps15_public_recovery_v1	GS044__NG00184v1__MSBB__eQTL__Frontal_cortex_Brodmann_Area_36__NGFGXQTL0010__single_context_finemapping_all__snp	GS044	Inhibitory_neurons	GS044__NG00184v1__MSBB__eQTL__Frontal_cortex_Brodmann_Area_36__NGFGXQTL0010	NG00184.v1	MSBB	eQTL	Frontal cortex Brodmann Area 36	Primary tissue	Brain	bulk_brain_fallback	TRUE	single_context_finemapping_all	snp	data/reference/phase19_genetic_support/endophenotype_gwas_qtl_extension/qtl_regional/NG00184/ADSP_FunGen_xQTL/v1/MSBB/eQTL/single_context_finemapping_all/bed3plus17_qtl/hg38/FunGenADv1.MSBB.eQTL.FC_BA_36.NGFGXQTL0010_v1_19_snp_scfmAll.20260330.bed.gz	1403333	605f8b872249b4afdfbb824b029507ec754888faeff2a87dfb792695f2a57bb7	10	0	10	2.9039380797e-07	0.00209909198217	0.870118827358	8	ENSG00000115268	BM_36_MSBB_eQTL_ENSG00000115268	measured_no_source_significant_signal
phase19_opc_rps15_public_recovery_v1	GS045__NG00184v1__MSBB__eQTL__Frontal_cortex_Brodmann_Area_36__NGFGXQTL0010__single_context_finemapping_all__snp	GS045	OPCs	GS045__NG00184v1__MSBB__eQTL__Frontal_cortex_Brodmann_Area_36__NGFGXQTL0010	NG00184.v1	MSBB	eQTL	Frontal cortex Brodmann Area 36	Primary tissue	Brain	bulk_brain_fallback	TRUE	single_context_finemapping_all	snp	data/reference/phase19_genetic_support/endophenotype_gwas_qtl_extension/qtl_regional/NG00184/ADSP_FunGen_xQTL/v1/MSBB/eQTL/single_context_finemapping_all/bed3plus17_qtl/hg38/FunGenADv1.MSBB.eQTL.FC_BA_36.NGFGXQTL0010_v1_19_snp_scfmAll.20260330.bed.gz	1403333	605f8b872249b4afdfbb824b029507ec754888faeff2a87dfb792695f2a57bb7	10	0	10	2.9039380797e-07	0.00209909198217	0.870118827358	8	ENSG00000115268	BM_36_MSBB_eQTL_ENSG00000115268	measured_no_source_significant_signal
phase19_opc_rps15_public_recovery_v1	GS044__NG00184v1__MSBB__eQTL__Frontal_cortex_Brodmann_Area_44__NGFGXQTL0011__single_context_finemapping_all__indel	GS044	Inhibitory_neurons	GS044__NG00184v1__MSBB__eQTL__Frontal_cortex_Brodmann_Area_44__NGFGXQTL0011	NG00184.v1	MSBB	eQTL	Frontal cortex Brodmann Area 44	Primary tissue	Brain	bulk_brain_fallback	TRUE	single_context_finemapping_all	indel	data/reference/phase19_genetic_support/endophenotype_gwas_qtl_extension/qtl_regional/NG00184/ADSP_FunGen_xQTL/v1/MSBB/eQTL/single_context_finemapping_all/bed3plus17_qtl/hg38/FunGenADv1.MSBB.eQTL.FC_BA_44.NGFGXQTL0011_v1_19_indel_scfmAll.20260330.bed.gz	142444	f505eb22b9c66364451dfa0455a1af218c4c32cbdc1cead9e380cbdbcf346b9e	0	0	0	NA	NA	NA	0	none	none	no_target_rows_in_released_component
phase19_opc_rps15_public_recovery_v1	GS045__NG00184v1__MSBB__eQTL__Frontal_cortex_Brodmann_Area_44__NGFGXQTL0011__single_context_finemapping_all__indel	GS045	OPCs	GS045__NG00184v1__MSBB__eQTL__Frontal_cortex_Brodmann_Area_44__NGFGXQTL0011	NG00184.v1	MSBB	eQTL	Frontal cortex Brodmann Area 44	Primary tissue	Brain	bulk_brain_fallback	TRUE	single_context_finemapping_all	indel	data/reference/phase19_genetic_support/endophenotype_gwas_qtl_extension/qtl_regional/NG00184/ADSP_FunGen_xQTL/v1/MSBB/eQTL/single_context_finemapping_all/bed3plus17_qtl/hg38/FunGenADv1.MSBB.eQTL.FC_BA_44.NGFGXQTL0011_v1_19_indel_scfmAll.20260330.bed.gz	142444	f505eb22b9c66364451dfa0455a1af218c4c32cbdc1cead9e380cbdbcf346b9e	0	0	0	NA	NA	NA	0	none	none	no_target_rows_in_released_component
phase19_opc_rps15_public_recovery_v1	GS044__NG00184v1__MSBB__eQTL__Frontal_cortex_Brodmann_Area_44__NGFGXQTL0011__single_context_finemapping_all__snp	GS044	Inhibitory_neurons	GS044__NG00184v1__MSBB__eQTL__Frontal_cortex_Brodmann_Area_44__NGFGXQTL0011	NG00184.v1	MSBB	eQTL	Frontal cortex Brodmann Area 44	Primary tissue	Brain	bulk_brain_fallback	TRUE	single_context_finemapping_all	snp	data/reference/phase19_genetic_support/endophenotype_gwas_qtl_extension/qtl_regional/NG00184/ADSP_FunGen_xQTL/v1/MSBB/eQTL/single_context_finemapping_all/bed3plus17_qtl/hg38/FunGenADv1.MSBB.eQTL.FC_BA_44.NGFGXQTL0011_v1_19_snp_scfmAll.20260330.bed.gz	1389398	c16053339e79770f217af2bb229e5ffcb40900f288b6931931164d144ec5f0ed	0	0	0	NA	NA	NA	0	none	none	no_target_rows_in_released_component
phase19_opc_rps15_public_recovery_v1	GS045__NG00184v1__MSBB__eQTL__Frontal_cortex_Brodmann_Area_44__NGFGXQTL0011__single_context_finemapping_all__snp	GS045	OPCs	GS045__NG00184v1__MSBB__eQTL__Frontal_cortex_Brodmann_Area_44__NGFGXQTL0011	NG00184.v1	MSBB	eQTL	Frontal cortex Brodmann Area 44	Primary tissue	Brain	bulk_brain_fallback	TRUE	single_context_finemapping_all	snp	data/reference/phase19_genetic_support/endophenotype_gwas_qtl_extension/qtl_regional/NG00184/ADSP_FunGen_xQTL/v1/MSBB/eQTL/single_context_finemapping_all/bed3plus17_qtl/hg38/FunGenADv1.MSBB.eQTL.FC_BA_44.NGFGXQTL0011_v1_19_snp_scfmAll.20260330.bed.gz	1389398	c16053339e79770f217af2bb229e5ffcb40900f288b6931931164d144ec5f0ed	0	0	0	NA	NA	NA	0	none	none	no_target_rows_in_released_component
phase19_opc_rps15_public_recovery_v1	GS044__NG00184v1__MSBB__pQTL__Parahippocampal_gyrus__NGFGXQTL0013__hmt_significant__indel	GS044	Inhibitory_neurons	GS044__NG00184v1__MSBB__pQTL__Parahippocampal_gyrus__NGFGXQTL0013	NG00184.v1	MSBB	pQTL	Parahippocampal gyrus	Primary tissue	Brain	protein_level_fallback	TRUE	hmt_significant	indel	data/reference/phase19_genetic_support/endophenotype_gwas_qtl_extension/qtl_regional/NG00184/ADSP_FunGen_xQTL/v1/MSBB/pQTL/hmt_significant/bed3plus17_qtl/hg38/FunGenADv1.MSBB.pQTL.PHG.NGFGXQTL0013_v1_19_indel_hmt.20260330.bed.gz	6297	2c11bfa758b6b37f61454017f3af8f349817ad75422f8102cd75705c494b6ed5	0	0	0	NA	NA	NA	0	none	none	no_target_rows_in_released_component
phase19_opc_rps15_public_recovery_v1	GS045__NG00184v1__MSBB__pQTL__Parahippocampal_gyrus__NGFGXQTL0013__hmt_significant__indel	GS045	OPCs	GS045__NG00184v1__MSBB__pQTL__Parahippocampal_gyrus__NGFGXQTL0013	NG00184.v1	MSBB	pQTL	Parahippocampal gyrus	Primary tissue	Brain	protein_level_fallback	TRUE	hmt_significant	indel	data/reference/phase19_genetic_support/endophenotype_gwas_qtl_extension/qtl_regional/NG00184/ADSP_FunGen_xQTL/v1/MSBB/pQTL/hmt_significant/bed3plus17_qtl/hg38/FunGenADv1.MSBB.pQTL.PHG.NGFGXQTL0013_v1_19_indel_hmt.20260330.bed.gz	6297	2c11bfa758b6b37f61454017f3af8f349817ad75422f8102cd75705c494b6ed5	0	0	0	NA	NA	NA	0	none	none	no_target_rows_in_released_component
phase19_opc_rps15_public_recovery_v1	GS044__NG00184v1__MSBB__pQTL__Parahippocampal_gyrus__NGFGXQTL0013__hmt_significant__snp	GS044	Inhibitory_neurons	GS044__NG00184v1__MSBB__pQTL__Parahippocampal_gyrus__NGFGXQTL0013	NG00184.v1	MSBB	pQTL	Parahippocampal gyrus	Primary tissue	Brain	protein_level_fallback	TRUE	hmt_significant	snp	data/reference/phase19_genetic_support/endophenotype_gwas_qtl_extension/qtl_regional/NG00184/ADSP_FunGen_xQTL/v1/MSBB/pQTL/hmt_significant/bed3plus17_qtl/hg38/FunGenADv1.MSBB.pQTL.PHG.NGFGXQTL0013_v1_19_snp_hmt.20260330.bed.gz	36814	9537740b8661a966b93a718613ea35298f43cba26e6f33a68f6e246096ad5bbe	0	0	0	NA	NA	NA	0	none	none	no_target_rows_in_released_component
phase19_opc_rps15_public_recovery_v1	GS045__NG00184v1__MSBB__pQTL__Parahippocampal_gyrus__NGFGXQTL0013__hmt_significant__snp	GS045	OPCs	GS045__NG00184v1__MSBB__pQTL__Parahippocampal_gyrus__NGFGXQTL0013	NG00184.v1	MSBB	pQTL	Parahippocampal gyrus	Primary tissue	Brain	protein_level_fallback	TRUE	hmt_significant	snp	data/reference/phase19_genetic_support/endophenotype_gwas_qtl_extension/qtl_regional/NG00184/ADSP_FunGen_xQTL/v1/MSBB/pQTL/hmt_significant/bed3plus17_qtl/hg38/FunGenADv1.MSBB.pQTL.PHG.NGFGXQTL0013_v1_19_snp_hmt.20260330.bed.gz	36814	9537740b8661a966b93a718613ea35298f43cba26e6f33a68f6e246096ad5bbe	0	0	0	NA	NA	NA	0	none	none	no_target_rows_in_released_component
phase19_opc_rps15_public_recovery_v1	GS044__NG00184v1__MSBB__pQTL__Parahippocampal_gyrus__NGFGXQTL0013__single_context_finemapping_all__indel	GS044	Inhibitory_neurons	GS044__NG00184v1__MSBB__pQTL__Parahippocampal_gyrus__NGFGXQTL0013	NG00184.v1	MSBB	pQTL	Parahippocampal gyrus	Primary tissue	Brain	protein_level_fallback	TRUE	single_context_finemapping_all	indel	data/reference/phase19_genetic_support/endophenotype_gwas_qtl_extension/qtl_regional/NG00184/ADSP_FunGen_xQTL/v1/MSBB/pQTL/single_context_finemapping_all/bed3plus17_qtl/hg38/FunGenADv1.MSBB.pQTL.PHG.NGFGXQTL0013_v1_19_indel_scfmAll.20260330.bed.gz	73084	d56f6e6e782f0d79281177376a4b540a69a18c06a930aec1792d059930266b24	0	0	0	NA	NA	NA	0	none	none	no_target_rows_in_released_component
phase19_opc_rps15_public_recovery_v1	GS045__NG00184v1__MSBB__pQTL__Parahippocampal_gyrus__NGFGXQTL0013__single_context_finemapping_all__indel	GS045	OPCs	GS045__NG00184v1__MSBB__pQTL__Parahippocampal_gyrus__NGFGXQTL0013	NG00184.v1	MSBB	pQTL	Parahippocampal gyrus	Primary tissue	Brain	protein_level_fallback	TRUE	single_context_finemapping_all	indel	data/reference/phase19_genetic_support/endophenotype_gwas_qtl_extension/qtl_regional/NG00184/ADSP_FunGen_xQTL/v1/MSBB/pQTL/single_context_finemapping_all/bed3plus17_qtl/hg38/FunGenADv1.MSBB.pQTL.PHG.NGFGXQTL0013_v1_19_indel_scfmAll.20260330.bed.gz	73084	d56f6e6e782f0d79281177376a4b540a69a18c06a930aec1792d059930266b24	0	0	0	NA	NA	NA	0	none	none	no_target_rows_in_released_component
phase19_opc_rps15_public_recovery_v1	GS044__NG00184v1__MSBB__pQTL__Parahippocampal_gyrus__NGFGXQTL0013__single_context_finemapping_all__snp	GS044	Inhibitory_neurons	GS044__NG00184v1__MSBB__pQTL__Parahippocampal_gyrus__NGFGXQTL0013	NG00184.v1	MSBB	pQTL	Parahippocampal gyrus	Primary tissue	Brain	protein_level_fallback	TRUE	single_context_finemapping_all	snp	data/reference/phase19_genetic_support/endophenotype_gwas_qtl_extension/qtl_regional/NG00184/ADSP_FunGen_xQTL/v1/MSBB/pQTL/single_context_finemapping_all/bed3plus17_qtl/hg38/FunGenADv1.MSBB.pQTL.PHG.NGFGXQTL0013_v1_19_snp_scfmAll.20260330.bed.gz	774026	da121c04bc9d9775a8c6474df15832913e0d63e0eb9717c6e123109c652c45fc	13	0	13	6.54497498488e-07	0.01515161709	0.999783451398	2	K7ELC2;P62841	MSBB_BM36_pQTL_chr19_ENSG00000115268_K7ELC2;MSBB_BM36_pQTL_chr19_ENSG00000115268_P62841	measured_no_source_significant_signal
