schema_version	comparison_order	comparison_id	yu_analogue	dimension_order	dimension_id	rds_id	cell_type_high_resolution	sex	apoe_group	first_state_label	second_state_label	first_contrast_id	second_contrast_id	first_terminal_status	second_terminal_status	first_analysis_population	second_analysis_population	planned_dimension	structurally_estimable	structural_status	nominal_dimensions
similarity_dimension_manifest_v1	5	female_vs_male_e33	Figure_6_e33	31	female_vs_male_e33::inhibitory::Inh L3-5 SST MAFB	inhibitory	Inh L3-5 SST MAFB	NA	NA	Female_e33	Male_e33	inhibitory::Inh L3-5 SST MAFB::AD_vs_NCI__Female__e33	inhibitory::Inh L3-5 SST MAFB::AD_vs_NCI__Male__e33	validated_complete	validated_complete	yu_all_cohort_included_nuclei	yu_all_cohort_included_nuclei	TRUE	TRUE	validated_complete	54
similarity_dimension_manifest_v1	5	female_vs_male_e33	Figure_6_e33	32	female_vs_male_e33::inhibitory::Inh L5-6 PVALB STON2	inhibitory	Inh L5-6 PVALB STON2	NA	NA	Female_e33	Male_e33	inhibitory::Inh L5-6 PVALB STON2::AD_vs_NCI__Female__e33	inhibitory::Inh L5-6 PVALB STON2::AD_vs_NCI__Male__e33	validated_complete	validated_complete	yu_all_cohort_included_nuclei	yu_all_cohort_included_nuclei	TRUE	TRUE	validated_complete	54
similarity_dimension_manifest_v1	5	female_vs_male_e33	Figure_6_e33	33	female_vs_male_e33::inhibitory::Inh L5-6 SST TH	inhibitory	Inh L5-6 SST TH	NA	NA	Female_e33	Male_e33	inhibitory::Inh L5-6 SST TH::AD_vs_NCI__Female__e33	inhibitory::Inh L5-6 SST TH::AD_vs_NCI__Male__e33	validated_complete	validated_complete	yu_all_cohort_included_nuclei	yu_all_cohort_included_nuclei	TRUE	TRUE	validated_complete	54
similarity_dimension_manifest_v1	5	female_vs_male_e33	Figure_6_e33	34	female_vs_male_e33::inhibitory::Inh L6 SST NPY	inhibitory	Inh L6 SST NPY	NA	NA	Female_e33	Male_e33	inhibitory::Inh L6 SST NPY::AD_vs_NCI__Female__e33	inhibitory::Inh L6 SST NPY::AD_vs_NCI__Male__e33	validated_complete	validated_complete	yu_all_cohort_included_nuclei	yu_all_cohort_included_nuclei	TRUE	TRUE	validated_complete	54
similarity_dimension_manifest_v1	5	female_vs_male_e33	Figure_6_e33	35	female_vs_male_e33::inhibitory::Inh LAMP5 NRG1 (Rosehip)	inhibitory	Inh LAMP5 NRG1 (Rosehip)	NA	NA	Female_e33	Male_e33	inhibitory::Inh LAMP5 NRG1 (Rosehip)::AD_vs_NCI__Female__e33	inhibitory::Inh LAMP5 NRG1 (Rosehip)::AD_vs_NCI__Male__e33	validated_complete	validated_complete	yu_all_cohort_included_nuclei	yu_all_cohort_included_nuclei	TRUE	TRUE	validated_complete	54
similarity_dimension_manifest_v1	5	female_vs_male_e33	Figure_6_e33	36	female_vs_male_e33::inhibitory::Inh LAMP5 RELN	inhibitory	Inh LAMP5 RELN	NA	NA	Female_e33	Male_e33	inhibitory::Inh LAMP5 RELN::AD_vs_NCI__Female__e33	inhibitory::Inh LAMP5 RELN::AD_vs_NCI__Male__e33	validated_complete	validated_complete	yu_all_cohort_included_nuclei	yu_all_cohort_included_nuclei	TRUE	TRUE	validated_complete	54
similarity_dimension_manifest_v1	5	female_vs_male_e33	Figure_6_e33	37	female_vs_male_e33::inhibitory::Inh PTPRK FAM19A1	inhibitory	Inh PTPRK FAM19A1	NA	NA	Female_e33	Male_e33	inhibitory::Inh PTPRK FAM19A1::AD_vs_NCI__Female__e33	inhibitory::Inh PTPRK FAM19A1::AD_vs_NCI__Male__e33	validated_complete	validated_complete	yu_all_cohort_included_nuclei	yu_all_cohort_included_nuclei	TRUE	TRUE	validated_complete	54
similarity_dimension_manifest_v1	5	female_vs_male_e33	Figure_6_e33	38	female_vs_male_e33::inhibitory::Inh PVALB CA8 (Chandelier)	inhibitory	Inh PVALB CA8 (Chandelier)	NA	NA	Female_e33	Male_e33	inhibitory::Inh PVALB CA8 (Chandelier)::AD_vs_NCI__Female__e33	inhibitory::Inh PVALB CA8 (Chandelier)::AD_vs_NCI__Male__e33	validated_complete	validated_complete	yu_all_cohort_included_nuclei	yu_all_cohort_included_nuclei	TRUE	TRUE	validated_complete	54
similarity_dimension_manifest_v1	5	female_vs_male_e33	Figure_6_e33	39	female_vs_male_e33::inhibitory::Inh PVALB HTR4	inhibitory	Inh PVALB HTR4	NA	NA	Female_e33	Male_e33	inhibitory::Inh PVALB HTR4::AD_vs_NCI__Female__e33	inhibitory::Inh PVALB HTR4::AD_vs_NCI__Male__e33	validated_complete	validated_complete	yu_all_cohort_included_nuclei	yu_all_cohort_included_nuclei	TRUE	TRUE	validated_complete	54
similarity_dimension_manifest_v1	5	female_vs_male_e33	Figure_6_e33	40	female_vs_male_e33::inhibitory::Inh PVALB SULF1	inhibitory	Inh PVALB SULF1	NA	NA	Female_e33	Male_e33	inhibitory::Inh PVALB SULF1::AD_vs_NCI__Female__e33	inhibitory::Inh PVALB SULF1::AD_vs_NCI__Male__e33	validated_complete	validated_complete	yu_all_cohort_included_nuclei	yu_all_cohort_included_nuclei	TRUE	TRUE	validated_complete	54
similarity_dimension_manifest_v1	5	female_vs_male_e33	Figure_6_e33	41	female_vs_male_e33::inhibitory::Inh RYR3 TSHZ2	inhibitory	Inh RYR3 TSHZ2	NA	NA	Female_e33	Male_e33	inhibitory::Inh RYR3 TSHZ2::AD_vs_NCI__Female__e33	inhibitory::Inh RYR3 TSHZ2::AD_vs_NCI__Male__e33	validated_complete	validated_complete	yu_all_cohort_included_nuclei	yu_all_cohort_included_nuclei	TRUE	TRUE	validated_complete	54
similarity_dimension_manifest_v1	5	female_vs_male_e33	Figure_6_e33	42	female_vs_male_e33::inhibitory::Inh SGCD PDE3A	inhibitory	Inh SGCD PDE3A	NA	NA	Female_e33	Male_e33	inhibitory::Inh SGCD PDE3A::AD_vs_NCI__Female__e33	inhibitory::Inh SGCD PDE3A::AD_vs_NCI__Male__e33	validated_complete	validated_complete	yu_all_cohort_included_nuclei	yu_all_cohort_included_nuclei	TRUE	TRUE	validated_complete	54
similarity_dimension_manifest_v1	5	female_vs_male_e33	Figure_6_e33	43	female_vs_male_e33::inhibitory::Inh SORCS1 TTN	inhibitory	Inh SORCS1 TTN	NA	NA	Female_e33	Male_e33	inhibitory::Inh SORCS1 TTN::AD_vs_NCI__Female__e33	inhibitory::Inh SORCS1 TTN::AD_vs_NCI__Male__e33	validated_complete	validated_complete	yu_all_cohort_included_nuclei	yu_all_cohort_included_nuclei	TRUE	TRUE	validated_complete	54
similarity_dimension_manifest_v1	5	female_vs_male_e33	Figure_6_e33	44	female_vs_male_e33::inhibitory::Inh VIP ABI3BP	inhibitory	Inh VIP ABI3BP	NA	NA	Female_e33	Male_e33	inhibitory::Inh VIP ABI3BP::AD_vs_NCI__Female__e33	inhibitory::Inh VIP ABI3BP::AD_vs_NCI__Male__e33	validated_complete	validated_complete	yu_all_cohort_included_nuclei	yu_all_cohort_included_nuclei	TRUE	TRUE	validated_complete	54
similarity_dimension_manifest_v1	5	female_vs_male_e33	Figure_6_e33	45	female_vs_male_e33::inhibitory::Inh VIP CLSTN2	inhibitory	Inh VIP CLSTN2	NA	NA	Female_e33	Male_e33	inhibitory::Inh VIP CLSTN2::AD_vs_NCI__Female__e33	inhibitory::Inh VIP CLSTN2::AD_vs_NCI__Male__e33	validated_complete	validated_complete	yu_all_cohort_included_nuclei	yu_all_cohort_included_nuclei	TRUE	TRUE	validated_complete	54
similarity_dimension_manifest_v1	5	female_vs_male_e33	Figure_6_e33	46	female_vs_male_e33::inhibitory::Inh VIP THSD7B	inhibitory	Inh VIP THSD7B	NA	NA	Female_e33	Male_e33	inhibitory::Inh VIP THSD7B::AD_vs_NCI__Female__e33	inhibitory::Inh VIP THSD7B::AD_vs_NCI__Male__e33	validated_complete	validated_complete	yu_all_cohort_included_nuclei	yu_all_cohort_included_nuclei	TRUE	TRUE	validated_complete	54
similarity_dimension_manifest_v1	5	female_vs_male_e33	Figure_6_e33	47	female_vs_male_e33::inhibitory::Inh VIP TSHZ2	inhibitory	Inh VIP TSHZ2	NA	NA	Female_e33	Male_e33	inhibitory::Inh VIP TSHZ2::AD_vs_NCI__Female__e33	inhibitory::Inh VIP TSHZ2::AD_vs_NCI__Male__e33	validated_complete	validated_complete	yu_all_cohort_included_nuclei	yu_all_cohort_included_nuclei	TRUE	TRUE	validated_complete	54
similarity_dimension_manifest_v1	5	female_vs_male_e33	Figure_6_e33	48	female_vs_male_e33::oligodendrocytes::Oli	oligodendrocytes	Oli	NA	NA	Female_e33	Male_e33	oligodendrocytes::Oli::AD_vs_NCI__Female__e33	oligodendrocytes::Oli::AD_vs_NCI__Male__e33	validated_complete	validated_complete	yu_all_cohort_included_nuclei	yu_all_cohort_included_nuclei	TRUE	TRUE	validated_complete	54
similarity_dimension_manifest_v1	5	female_vs_male_e33	Figure_6_e33	49	female_vs_male_e33::opcs::OPC	opcs	OPC	NA	NA	Female_e33	Male_e33	opcs::OPC::AD_vs_NCI__Female__e33	opcs::OPC::AD_vs_NCI__Male__e33	validated_complete	validated_complete	yu_all_cohort_included_nuclei	yu_all_cohort_included_nuclei	TRUE	TRUE	validated_complete	54
similarity_dimension_manifest_v1	5	female_vs_male_e33	Figure_6_e33	50	female_vs_male_e33::vasculature::End	vasculature	End	NA	NA	Female_e33	Male_e33	vasculature::End::AD_vs_NCI__Female__e33	vasculature::End::AD_vs_NCI__Male__e33	validated_complete	validated_complete	yu_all_cohort_included_nuclei	yu_all_cohort_included_nuclei	TRUE	TRUE	validated_complete	54
similarity_dimension_manifest_v1	5	female_vs_male_e33	Figure_6_e33	51	female_vs_male_e33::vasculature::Fib FLRT2	vasculature	Fib FLRT2	NA	NA	Female_e33	Male_e33	vasculature::Fib FLRT2::AD_vs_NCI__Female__e33	vasculature::Fib FLRT2::AD_vs_NCI__Male__e33	validated_complete	validated_complete	yu_all_cohort_included_nuclei	yu_all_cohort_included_nuclei	TRUE	TRUE	validated_complete	54
similarity_dimension_manifest_v1	5	female_vs_male_e33	Figure_6_e33	52	female_vs_male_e33::vasculature::Fib SLC4A4	vasculature	Fib SLC4A4	NA	NA	Female_e33	Male_e33	vasculature::Fib SLC4A4::AD_vs_NCI__Female__e33	vasculature::Fib SLC4A4::AD_vs_NCI__Male__e33	validated_complete	validated_complete	yu_all_cohort_included_nuclei	yu_all_cohort_included_nuclei	TRUE	TRUE	validated_complete	54
similarity_dimension_manifest_v1	5	female_vs_male_e33	Figure_6_e33	53	female_vs_male_e33::vasculature::Per	vasculature	Per	NA	NA	Female_e33	Male_e33	vasculature::Per::AD_vs_NCI__Female__e33	vasculature::Per::AD_vs_NCI__Male__e33	validated_complete	validated_complete	yu_all_cohort_included_nuclei	yu_all_cohort_included_nuclei	TRUE	TRUE	validated_complete	54
similarity_dimension_manifest_v1	5	female_vs_male_e33	Figure_6_e33	54	female_vs_male_e33::vasculature::SMC	vasculature	SMC	NA	NA	Female_e33	Male_e33	vasculature::SMC::AD_vs_NCI__Female__e33	vasculature::SMC::AD_vs_NCI__Male__e33	validated_complete	validated_complete	yu_all_cohort_included_nuclei	yu_all_cohort_included_nuclei	TRUE	TRUE	validated_complete	54
similarity_dimension_manifest_v1	6	female_vs_male_e4	Figure_6_e4	1	female_vs_male_e4::astrocytes::Ast CHI3L1	astrocytes	Ast CHI3L1	NA	NA	Female_e4	Male_e4	astrocytes::Ast CHI3L1::AD_vs_NCI__Female__e4	astrocytes::Ast CHI3L1::AD_vs_NCI__Male__e4	validated_complete	validated_complete	yu_all_cohort_included_nuclei	yu_all_cohort_included_nuclei	TRUE	TRUE	validated_complete	54
similarity_dimension_manifest_v1	6	female_vs_male_e4	Figure_6_e4	2	female_vs_male_e4::astrocytes::Ast DPP10	astrocytes	Ast DPP10	NA	NA	Female_e4	Male_e4	astrocytes::Ast DPP10::AD_vs_NCI__Female__e4	astrocytes::Ast DPP10::AD_vs_NCI__Male__e4	validated_complete	validated_complete	yu_all_cohort_included_nuclei	yu_all_cohort_included_nuclei	TRUE	TRUE	validated_complete	54
similarity_dimension_manifest_v1	6	female_vs_male_e4	Figure_6_e4	3	female_vs_male_e4::astrocytes::Ast GRM3	astrocytes	Ast GRM3	NA	NA	Female_e4	Male_e4	astrocytes::Ast GRM3::AD_vs_NCI__Female__e4	astrocytes::Ast GRM3::AD_vs_NCI__Male__e4	validated_complete	validated_complete	yu_all_cohort_included_nuclei	yu_all_cohort_included_nuclei	TRUE	TRUE	validated_complete	54
similarity_dimension_manifest_v1	6	female_vs_male_e4	Figure_6_e4	4	female_vs_male_e4::excitatory_set1::Exc L2-3 CBLN2 LINC02306	excitatory_set1	Exc L2-3 CBLN2 LINC02306	NA	NA	Female_e4	Male_e4	excitatory_set1::Exc L2-3 CBLN2 LINC02306::AD_vs_NCI__Female__e4	excitatory_set1::Exc L2-3 CBLN2 LINC02306::AD_vs_NCI__Male__e4	validated_complete	validated_complete	yu_all_cohort_included_nuclei	yu_all_cohort_included_nuclei	TRUE	TRUE	validated_complete	54
similarity_dimension_manifest_v1	6	female_vs_male_e4	Figure_6_e4	5	female_vs_male_e4::excitatory_set2::Exc L3-4 RORB CUX2	excitatory_set2	Exc L3-4 RORB CUX2	NA	NA	Female_e4	Male_e4	excitatory_set2::Exc L3-4 RORB CUX2::AD_vs_NCI__Female__e4	excitatory_set2::Exc L3-4 RORB CUX2::AD_vs_NCI__Male__e4	validated_complete	validated_complete	yu_all_cohort_included_nuclei	yu_all_cohort_included_nuclei	TRUE	TRUE	validated_complete	54
similarity_dimension_manifest_v1	6	female_vs_male_e4	Figure_6_e4	6	female_vs_male_e4::excitatory_set2::Exc L3-5 RORB PLCH1	excitatory_set2	Exc L3-5 RORB PLCH1	NA	NA	Female_e4	Male_e4	excitatory_set2::Exc L3-5 RORB PLCH1::AD_vs_NCI__Female__e4	excitatory_set2::Exc L3-5 RORB PLCH1::AD_vs_NCI__Male__e4	validated_complete	validated_complete	yu_all_cohort_included_nuclei	yu_all_cohort_included_nuclei	TRUE	TRUE	validated_complete	54
similarity_dimension_manifest_v1	6	female_vs_male_e4	Figure_6_e4	7	female_vs_male_e4::excitatory_set2::Exc L4-5 RORB GABRG1	excitatory_set2	Exc L4-5 RORB GABRG1	NA	NA	Female_e4	Male_e4	excitatory_set2::Exc L4-5 RORB GABRG1::AD_vs_NCI__Female__e4	excitatory_set2::Exc L4-5 RORB GABRG1::AD_vs_NCI__Male__e4	validated_complete	validated_complete	yu_all_cohort_included_nuclei	yu_all_cohort_included_nuclei	TRUE	TRUE	validated_complete	54
similarity_dimension_manifest_v1	6	female_vs_male_e4	Figure_6_e4	8	female_vs_male_e4::excitatory_set2::Exc L4-5 RORB IL1RAPL2	excitatory_set2	Exc L4-5 RORB IL1RAPL2	NA	NA	Female_e4	Male_e4	excitatory_set2::Exc L4-5 RORB IL1RAPL2::AD_vs_NCI__Female__e4	excitatory_set2::Exc L4-5 RORB IL1RAPL2::AD_vs_NCI__Male__e4	validated_complete	validated_complete	yu_all_cohort_included_nuclei	yu_all_cohort_included_nuclei	TRUE	TRUE	validated_complete	54
similarity_dimension_manifest_v1	6	female_vs_male_e4	Figure_6_e4	9	female_vs_male_e4::excitatory_set3::Exc L5 ET	excitatory_set3	Exc L5 ET	NA	NA	Female_e4	Male_e4	excitatory_set3::Exc L5 ET::AD_vs_NCI__Female__e4	excitatory_set3::Exc L5 ET::AD_vs_NCI__Male__e4	validated_complete	validated_complete	yu_all_cohort_included_nuclei	yu_all_cohort_included_nuclei	TRUE	TRUE	validated_complete	54
similarity_dimension_manifest_v1	6	female_vs_male_e4	Figure_6_e4	10	female_vs_male_e4::excitatory_set3::Exc L5-6 RORB LINC02196	excitatory_set3	Exc L5-6 RORB LINC02196	NA	NA	Female_e4	Male_e4	excitatory_set3::Exc L5-6 RORB LINC02196::AD_vs_NCI__Female__e4	excitatory_set3::Exc L5-6 RORB LINC02196::AD_vs_NCI__Male__e4	validated_complete	validated_complete	yu_all_cohort_included_nuclei	yu_all_cohort_included_nuclei	TRUE	TRUE	validated_complete	54
similarity_dimension_manifest_v1	6	female_vs_male_e4	Figure_6_e4	11	female_vs_male_e4::excitatory_set3::Exc L5/6 IT Car3	excitatory_set3	Exc L5/6 IT Car3	NA	NA	Female_e4	Male_e4	excitatory_set3::Exc L5/6 IT Car3::AD_vs_NCI__Female__e4	excitatory_set3::Exc L5/6 IT Car3::AD_vs_NCI__Male__e4	validated_complete	validated_complete	yu_all_cohort_included_nuclei	yu_all_cohort_included_nuclei	TRUE	TRUE	validated_complete	54
similarity_dimension_manifest_v1	6	female_vs_male_e4	Figure_6_e4	12	female_vs_male_e4::excitatory_set3::Exc L5/6 NP	excitatory_set3	Exc L5/6 NP	NA	NA	Female_e4	Male_e4	excitatory_set3::Exc L5/6 NP::AD_vs_NCI__Female__e4	excitatory_set3::Exc L5/6 NP::AD_vs_NCI__Male__e4	validated_complete	validated_complete	yu_all_cohort_included_nuclei	yu_all_cohort_included_nuclei	TRUE	TRUE	validated_complete	54
similarity_dimension_manifest_v1	6	female_vs_male_e4	Figure_6_e4	13	female_vs_male_e4::excitatory_set3::Exc L6 CT	excitatory_set3	Exc L6 CT	NA	NA	Female_e4	Male_e4	excitatory_set3::Exc L6 CT::AD_vs_NCI__Female__e4	excitatory_set3::Exc L6 CT::AD_vs_NCI__Male__e4	validated_complete	validated_complete	yu_all_cohort_included_nuclei	yu_all_cohort_included_nuclei	TRUE	TRUE	validated_complete	54
similarity_dimension_manifest_v1	6	female_vs_male_e4	Figure_6_e4	14	female_vs_male_e4::excitatory_set3::Exc L6 THEMIS NFIA	excitatory_set3	Exc L6 THEMIS NFIA	NA	NA	Female_e4	Male_e4	excitatory_set3::Exc L6 THEMIS NFIA::AD_vs_NCI__Female__e4	excitatory_set3::Exc L6 THEMIS NFIA::AD_vs_NCI__Male__e4	validated_complete	validated_complete	yu_all_cohort_included_nuclei	yu_all_cohort_included_nuclei	TRUE	TRUE	validated_complete	54
similarity_dimension_manifest_v1	6	female_vs_male_e4	Figure_6_e4	15	female_vs_male_e4::excitatory_set3::Exc L6b	excitatory_set3	Exc L6b	NA	NA	Female_e4	Male_e4	excitatory_set3::Exc L6b::AD_vs_NCI__Female__e4	excitatory_set3::Exc L6b::AD_vs_NCI__Male__e4	validated_complete	validated_complete	yu_all_cohort_included_nuclei	yu_all_cohort_included_nuclei	TRUE	TRUE	validated_complete	54
similarity_dimension_manifest_v1	6	female_vs_male_e4	Figure_6_e4	16	female_vs_male_e4::excitatory_set3::Exc NRGN	excitatory_set3	Exc NRGN	NA	NA	Female_e4	Male_e4	excitatory_set3::Exc NRGN::AD_vs_NCI__Female__e4	excitatory_set3::Exc NRGN::AD_vs_NCI__Male__e4	validated_complete	validated_complete	yu_all_cohort_included_nuclei	yu_all_cohort_included_nuclei	TRUE	TRUE	validated_complete	54
similarity_dimension_manifest_v1	6	female_vs_male_e4	Figure_6_e4	17	female_vs_male_e4::excitatory_set3::Exc RELN CHD7	excitatory_set3	Exc RELN CHD7	NA	NA	Female_e4	Male_e4	excitatory_set3::Exc RELN CHD7::AD_vs_NCI__Female__e4	excitatory_set3::Exc RELN CHD7::AD_vs_NCI__Male__e4	validated_complete	validated_complete	yu_all_cohort_included_nuclei	yu_all_cohort_included_nuclei	TRUE	TRUE	validated_complete	54
similarity_dimension_manifest_v1	6	female_vs_male_e4	Figure_6_e4	18	female_vs_male_e4::immune::CAMs	immune	CAMs	NA	NA	Female_e4	Male_e4	immune::CAMs::AD_vs_NCI__Female__e4	immune::CAMs::AD_vs_NCI__Male__e4	validated_complete	validated_complete	yu_all_cohort_included_nuclei	yu_all_cohort_included_nuclei	TRUE	TRUE	validated_complete	54
similarity_dimension_manifest_v1	6	female_vs_male_e4	Figure_6_e4	19	female_vs_male_e4::immune::Mic MKI67	immune	Mic MKI67	NA	NA	Female_e4	Male_e4	immune::Mic MKI67::AD_vs_NCI__Female__e4	immune::Mic MKI67::AD_vs_NCI__Male__e4	validated_complete	validated_complete	yu_all_cohort_included_nuclei	yu_all_cohort_included_nuclei	TRUE	TRUE	validated_complete	54
similarity_dimension_manifest_v1	6	female_vs_male_e4	Figure_6_e4	20	female_vs_male_e4::immune::Mic P2RY12	immune	Mic P2RY12	NA	NA	Female_e4	Male_e4	immune::Mic P2RY12::AD_vs_NCI__Female__e4	immune::Mic P2RY12::AD_vs_NCI__Male__e4	validated_complete	validated_complete	yu_all_cohort_included_nuclei	yu_all_cohort_included_nuclei	TRUE	TRUE	validated_complete	54
similarity_dimension_manifest_v1	6	female_vs_male_e4	Figure_6_e4	21	female_vs_male_e4::immune::Mic TPT1	immune	Mic TPT1	NA	NA	Female_e4	Male_e4	immune::Mic TPT1::AD_vs_NCI__Female__e4	immune::Mic TPT1::AD_vs_NCI__Male__e4	validated_complete	validated_complete	yu_all_cohort_included_nuclei	yu_all_cohort_included_nuclei	TRUE	TRUE	validated_complete	54
similarity_dimension_manifest_v1	6	female_vs_male_e4	Figure_6_e4	22	female_vs_male_e4::immune::T cells	immune	T cells	NA	NA	Female_e4	Male_e4	immune::T cells::AD_vs_NCI__Female__e4	immune::T cells::AD_vs_NCI__Male__e4	validated_complete	validated_complete	yu_all_cohort_included_nuclei	yu_all_cohort_included_nuclei	TRUE	TRUE	validated_complete	54
similarity_dimension_manifest_v1	6	female_vs_male_e4	Figure_6_e4	23	female_vs_male_e4::inhibitory::Inh ALCAM TRPM3	inhibitory	Inh ALCAM TRPM3	NA	NA	Female_e4	Male_e4	inhibitory::Inh ALCAM TRPM3::AD_vs_NCI__Female__e4	inhibitory::Inh ALCAM TRPM3::AD_vs_NCI__Male__e4	validated_complete	validated_complete	yu_all_cohort_included_nuclei	yu_all_cohort_included_nuclei	TRUE	TRUE	validated_complete	54
similarity_dimension_manifest_v1	6	female_vs_male_e4	Figure_6_e4	24	female_vs_male_e4::inhibitory::Inh CUX2 MSR1	inhibitory	Inh CUX2 MSR1	NA	NA	Female_e4	Male_e4	inhibitory::Inh CUX2 MSR1::AD_vs_NCI__Female__e4	inhibitory::Inh CUX2 MSR1::AD_vs_NCI__Male__e4	validated_complete	validated_complete	yu_all_cohort_included_nuclei	yu_all_cohort_included_nuclei	TRUE	TRUE	validated_complete	54
similarity_dimension_manifest_v1	6	female_vs_male_e4	Figure_6_e4	25	female_vs_male_e4::inhibitory::Inh ENOX2 SPHKAP	inhibitory	Inh ENOX2 SPHKAP	NA	NA	Female_e4	Male_e4	inhibitory::Inh ENOX2 SPHKAP::AD_vs_NCI__Female__e4	inhibitory::Inh ENOX2 SPHKAP::AD_vs_NCI__Male__e4	validated_complete	validated_complete	yu_all_cohort_included_nuclei	yu_all_cohort_included_nuclei	TRUE	TRUE	validated_complete	54
similarity_dimension_manifest_v1	6	female_vs_male_e4	Figure_6_e4	26	female_vs_male_e4::inhibitory::Inh FBN2 EPB41L4A	inhibitory	Inh FBN2 EPB41L4A	NA	NA	Female_e4	Male_e4	inhibitory::Inh FBN2 EPB41L4A::AD_vs_NCI__Female__e4	inhibitory::Inh FBN2 EPB41L4A::AD_vs_NCI__Male__e4	validated_complete	validated_complete	yu_all_cohort_included_nuclei	yu_all_cohort_included_nuclei	TRUE	TRUE	validated_complete	54
similarity_dimension_manifest_v1	6	female_vs_male_e4	Figure_6_e4	27	female_vs_male_e4::inhibitory::Inh GPC5 RIT2	inhibitory	Inh GPC5 RIT2	NA	NA	Female_e4	Male_e4	inhibitory::Inh GPC5 RIT2::AD_vs_NCI__Female__e4	inhibitory::Inh GPC5 RIT2::AD_vs_NCI__Male__e4	validated_complete	validated_complete	yu_all_cohort_included_nuclei	yu_all_cohort_included_nuclei	TRUE	TRUE	validated_complete	54
similarity_dimension_manifest_v1	6	female_vs_male_e4	Figure_6_e4	28	female_vs_male_e4::inhibitory::Inh L1 PAX6 CA4	inhibitory	Inh L1 PAX6 CA4	NA	NA	Female_e4	Male_e4	inhibitory::Inh L1 PAX6 CA4::AD_vs_NCI__Female__e4	inhibitory::Inh L1 PAX6 CA4::AD_vs_NCI__Male__e4	validated_complete	validated_complete	yu_all_cohort_included_nuclei	yu_all_cohort_included_nuclei	TRUE	TRUE	validated_complete	54
similarity_dimension_manifest_v1	6	female_vs_male_e4	Figure_6_e4	29	female_vs_male_e4::inhibitory::Inh L1-2 PAX6 SCGN	inhibitory	Inh L1-2 PAX6 SCGN	NA	NA	Female_e4	Male_e4	inhibitory::Inh L1-2 PAX6 SCGN::AD_vs_NCI__Female__e4	inhibitory::Inh L1-2 PAX6 SCGN::AD_vs_NCI__Male__e4	validated_complete	validated_complete	yu_all_cohort_included_nuclei	yu_all_cohort_included_nuclei	TRUE	TRUE	validated_complete	54
similarity_dimension_manifest_v1	6	female_vs_male_e4	Figure_6_e4	30	female_vs_male_e4::inhibitory::Inh L1-6 LAMP5 CA13	inhibitory	Inh L1-6 LAMP5 CA13	NA	NA	Female_e4	Male_e4	inhibitory::Inh L1-6 LAMP5 CA13::AD_vs_NCI__Female__e4	inhibitory::Inh L1-6 LAMP5 CA13::AD_vs_NCI__Male__e4	validated_complete	validated_complete	yu_all_cohort_included_nuclei	yu_all_cohort_included_nuclei	TRUE	TRUE	validated_complete	54
similarity_dimension_manifest_v1	6	female_vs_male_e4	Figure_6_e4	31	female_vs_male_e4::inhibitory::Inh L3-5 SST MAFB	inhibitory	Inh L3-5 SST MAFB	NA	NA	Female_e4	Male_e4	inhibitory::Inh L3-5 SST MAFB::AD_vs_NCI__Female__e4	inhibitory::Inh L3-5 SST MAFB::AD_vs_NCI__Male__e4	validated_complete	validated_complete	yu_all_cohort_included_nuclei	yu_all_cohort_included_nuclei	TRUE	TRUE	validated_complete	54
